latitude,longitude,NO2_molec_cm2,datetime
49.25,-123.25,1207535691538964.8,2025-07-12 02:00:00
49.25,-123.23,1199520880192900.8,2025-07-12 02:00:00
49.25,-123.21,1490275267413166.5,2025-07-12 02:00:00
49.25,-123.19,4216113241321966.0,2025-07-12 02:00:00
49.25,-123.17,4434858328114614.0,2025-07-12 02:00:00
49.25,-123.15,4233358878535366.5,2025-07-12 02:00:00
49.25,-123.13,4188951408419501.5,2025-07-12 02:00:00
49.25,-123.11,7801423455757475.0,2025-07-12 02:00:00
49.25,-123.09,8793062804306166.0,2025-07-12 02:00:00
49.25,-123.07,8696855113201868.0,2025-07-12 02:00:00
49.25,-123.05,8610738426005770.0,2025-07-12 02:00:00
49.25,-123.03,1.4099891266606346e+16,2025-07-12 02:00:00
49.25,-123.01,1.8213314507372972e+16,2025-07-12 02:00:00
49.25,-122.99,1.782754646604509e+16,2025-07-12 02:00:00
49.25,-122.97,1.7532886083458172e+16,2025-07-12 02:00:00
49.25,-122.95,1.369967775198469e+16,2025-07-12 02:00:00
49.25,-122.93,7955356969272035.0,2025-07-12 02:00:00
49.25,-122.91,7987653522539095.0,2025-07-12 02:00:00
49.27,-123.29,735188661227845.5,2025-07-12 02:00:00
49.27,-123.27,488646163708333.5,2025-07-12 02:00:00
49.27,-123.25,414154464980088.6,2025-07-12 02:00:00
49.27,-123.23,446040020437363.75,2025-07-12 02:00:00
49.27,-123.21,1997856683308560.8,2025-07-12 02:00:00
49.27,-123.19,2433268015576762.5,2025-07-12 02:00:00
49.27,-123.17,2433268015576762.5,2025-07-12 02:00:00
49.27,-123.15,2466250697044287.0,2025-07-12 02:00:00
49.27,-123.13,6053840083621211.0,2025-07-12 02:00:00
49.27,-123.11,8220095898968967.0,2025-07-12 02:00:00
49.27,-123.09,8204201242312059.0,2025-07-12 02:00:00
49.27,-123.07,8188278143716406.0,2025-07-12 02:00:00
49.27,-123.05,8358728765571481.0,2025-07-12 02:00:00
49.27,-123.03,1.0738174377920012e+16,2025-07-12 02:00:00
49.27,-123.01,9650559268890562.0,2025-07-12 02:00:00
49.27,-122.99,8559903624481566.0,2025-07-12 02:00:00
49.27,-122.97,9159610343826196.0,2025-07-12 02:00:00
49.27,-122.95,1.0703892160200174e+16,2025-07-12 02:00:00
49.27,-122.93,1.0749865437643982e+16,2025-07-12 02:00:00
49.27,-122.91,1.097958327387551e+16,2025-07-12 02:00:00
49.29,-123.23,2877876185771769.5,2025-07-12 02:00:00
49.29,-123.21,4207512436158280.5,2025-07-12 02:00:00
49.29,-123.19,4387493557836597.5,2025-07-12 02:00:00
49.29,-123.17,4567815988774716.0,2025-07-12 02:00:00
49.29,-123.15,6280002285630890.0,2025-07-12 02:00:00
49.29,-123.13,8057397500039518.0,2025-07-12 02:00:00
49.29,-123.11,8057397500039518.0,2025-07-12 02:00:00
49.29,-123.09,8057397500039518.0,2025-07-12 02:00:00
49.29,-123.07,7689291246927369.0,2025-07-12 02:00:00
49.29,-123.05,7113801948424786.0,2025-07-12 02:00:00
49.29,-123.03,9205484895027606.0,2025-07-12 02:00:00
49.29,-123.01,1.1346224016571228e+16,2025-07-12 02:00:00
49.29,-122.99,1.2717904989430374e+16,2025-07-12 02:00:00
49.29,-122.97,1.5792028540651464e+16,2025-07-12 02:00:00
49.29,-122.95,1.735223012195154e+16,2025-07-12 02:00:00
49.29,-122.93,1.83607294971534e+16,2025-07-12 02:00:00
49.29,-122.91,1.9167129885131492e+16,2025-07-12 02:00:00
49.31,-123.27,455725813419177.3,2025-07-12 02:00:00
49.31,-123.25,1306532475033378.2,2025-07-12 02:00:00
49.31,-123.23,3157941722036711.5,2025-07-12 02:00:00
49.31,-123.21,2844127863783660.5,2025-07-12 02:00:00
49.31,-123.19,2529722481548518.5,2025-07-12 02:00:00
49.31,-123.17,3400036083991204.5,2025-07-12 02:00:00
49.31,-123.15,5578743670188272.0,2025-07-12 02:00:00
49.31,-123.13,5329293103369909.0,2025-07-12 02:00:00
49.31,-123.11,5056436509948150.0,2025-07-12 02:00:00
49.31,-123.09,9149229826045474.0,2025-07-12 02:00:00
49.31,-123.07,2.8118543629385468e+16,2025-07-12 02:00:00
49.31,-123.05,2.9932800580951136e+16,2025-07-12 02:00:00
49.31,-123.03,2.993280058095114e+16,2025-07-12 02:00:00
49.31,-123.01,2.943589990196232e+16,2025-07-12 02:00:00
49.31,-122.99,2.4152635657515828e+16,2025-07-12 02:00:00
49.31,-122.97,2.2980246313188944e+16,2025-07-12 02:00:00
49.31,-122.95,2.3019168013232416e+16,2025-07-12 02:00:00
49.31,-122.93,2.3048538527558024e+16,2025-07-12 02:00:00
49.31,-122.91,1.869259240110163e+16,2025-07-12 02:00:00
49.33,-123.29,4976052953169009.0,2025-07-12 02:00:00
49.33,-123.27,3393520508157615.0,2025-07-12 02:00:00
49.33,-123.25,735210239146268.5,2025-07-12 02:00:00
49.33,-123.23,697063760509675.0,2025-07-12 02:00:00
49.33,-123.21,671879257955376.0,2025-07-12 02:00:00
49.33,-123.19,812003675031465.0,2025-07-12 02:00:00
49.33,-123.17,2765007939066838.5,2025-07-12 02:00:00
49.33,-123.15,2605440589676158.5,2025-07-12 02:00:00
49.33,-123.13,2256945596787849.0,2025-07-12 02:00:00
49.33,-123.11,2392894816558648.0,2025-07-12 02:00:00
49.33,-123.09,1.0761958894819052e+16,2025-07-12 02:00:00
49.33,-123.07,1.2136792518421148e+16,2025-07-12 02:00:00
49.33,-123.05,1.0341338054267536e+16,2025-07-12 02:00:00
49.33,-123.03,8627468430514673.0,2025-07-12 02:00:00
49.33,-123.01,1.831810242018277e+16,2025-07-12 02:00:00
49.33,-122.99,2.3328327507783136e+16,2025-07-12 02:00:00
49.33,-122.97,2.3312132717647536e+16,2025-07-12 02:00:00
49.33,-122.95,2.3053643775349924e+16,2025-07-12 02:00:00
49.33,-122.93,2.0075170165043652e+16,2025-07-12 02:00:00
49.33,-122.91,1.608696131093023e+16,2025-07-12 02:00:00
49.35,-123.29,1321155772128610.5,2025-07-12 02:00:00
49.35,-123.27,526078346160848.7,2025-07-12 02:00:00
49.35,-123.25,435287895750727.7,2025-07-12 02:00:00
49.35,-123.23,749129498569192.0,2025-07-12 02:00:00
49.35,-123.21,1356970136301666.0,2025-07-12 02:00:00
49.35,-123.19,340401519259198.7,2025-07-12 02:00:00
49.35,-123.17,293238171234626.7,2025-07-12 02:00:00
49.35,-123.15,300122228754864.9,2025-07-12 02:00:00
49.35,-123.13,483492060570900.4,2025-07-12 02:00:00
49.35,-123.11,6510917975059040.0,2025-07-12 02:00:00
49.35,-123.09,8999829421386105.0,2025-07-12 02:00:00
49.35,-123.07,9340977880343628.0,2025-07-12 02:00:00
49.35,-123.05,9682729203301126.0,2025-07-12 02:00:00
49.35,-123.03,1.4228411732191228e+16,2025-07-12 02:00:00
49.35,-123.01,2.006470035380489e+16,2025-07-12 02:00:00
49.35,-122.99,1.9662994796328464e+16,2025-07-12 02:00:00
49.35,-122.97,1.733066103681703e+16,2025-07-12 02:00:00
49.35,-122.95,1.5199502282114138e+16,2025-07-12 02:00:00
49.35,-122.93,1.4003383357155836e+16,2025-07-12 02:00:00
49.35,-122.91,1.408443123303141e+16,2025-07-12 02:00:00
49.15,-123.29,6776982725458318.0,2025-07-12 15:00:00
49.15,-123.27,6776982725458319.0,2025-07-12 15:00:00
49.15,-123.25,5214470381796721.0,2025-07-12 15:00:00
49.15,-123.23,4344945730907778.5,2025-07-12 15:00:00
49.15,-123.21,4759303269300113.0,2025-07-12 15:00:00
49.15,-123.19,5174447279677810.0,2025-07-12 15:00:00
49.15,-123.17,3806216172867979.0,2025-07-12 15:00:00
49.15,-123.15,2275852197730157.5,2025-07-12 15:00:00
49.15,-123.13,2084500632469431.8,2025-07-12 15:00:00
49.15,-123.11,1895224890747237.0,2025-07-12 15:00:00
49.15,-123.09,2652554932022748.5,2025-07-12 15:00:00
49.15,-123.07,9237262998311986.0,2025-07-12 15:00:00
49.15,-123.05,9551998421810094.0,2025-07-12 15:00:00
49.15,-123.03,9062954418929832.0,2025-07-12 15:00:00
49.15,-123.01,8661103101922923.0,2025-07-12 15:00:00
49.15,-122.99,9937876137300738.0,2025-07-12 15:00:00
49.15,-122.97,1.0380652482564174e+16,2025-07-12 15:00:00
49.15,-122.95,1.0380652482564174e+16,2025-07-12 15:00:00
49.15,-122.93,1.0380652482564174e+16,2025-07-12 15:00:00
49.15,-122.91,1.041762557151917e+16,2025-07-12 15:00:00
49.17,-123.29,4202911761773741.5,2025-07-12 15:00:00
49.17,-123.27,6184992553957267.0,2025-07-12 15:00:00
49.17,-123.25,9226074307979722.0,2025-07-12 15:00:00
49.17,-123.23,9285799927293158.0,2025-07-12 15:00:00
49.17,-123.21,9285799927293158.0,2025-07-12 15:00:00
49.17,-123.19,7619055125242339.0,2025-07-12 15:00:00
49.17,-123.17,1227310803472163.2,2025-07-12 15:00:00
49.17,-123.15,1521259321505010.8,2025-07-12 15:00:00
49.17,-123.13,2187487495371345.8,2025-07-12 15:00:00
49.17,-123.11,2841184276224695.0,2025-07-12 15:00:00
49.17,-123.09,7851160858431455.0,2025-07-12 15:00:00
49.17,-123.07,9155104808352770.0,2025-07-12 15:00:00
49.17,-123.05,9370555915427072.0,2025-07-12 15:00:00
49.17,-123.03,9602025632449030.0,2025-07-12 15:00:00
49.17,-123.01,1.152951270537847e+16,2025-07-12 15:00:00
49.17,-122.99,1.2668236691157244e+16,2025-07-12 15:00:00
49.17,-122.97,1.2954125526207126e+16,2025-07-12 15:00:00
49.17,-122.95,1.3240509811186132e+16,2025-07-12 15:00:00
49.17,-122.93,1.0938357203092032e+16,2025-07-12 15:00:00
49.17,-122.91,7471778855562142.0,2025-07-12 15:00:00
49.19,-123.29,5776611593064576.0,2025-07-12 15:00:00
49.19,-123.27,7515963476895308.0,2025-07-12 15:00:00
49.19,-123.25,7422106822042748.0,2025-07-12 15:00:00
49.19,-123.23,7219899987093213.0,2025-07-12 15:00:00
49.19,-123.21,7277202393805007.0,2025-07-12 15:00:00
49.19,-123.19,8882533446400182.0,2025-07-12 15:00:00
49.19,-123.17,9302282826637062.0,2025-07-12 15:00:00
49.19,-123.15,9337243393394876.0,2025-07-12 15:00:00
49.19,-123.13,9347171661863190.0,2025-07-12 15:00:00
49.19,-123.11,1.041082587101981e+16,2025-07-12 15:00:00
49.19,-123.09,1.0820891295441586e+16,2025-07-12 15:00:00
49.19,-123.07,1.0797474401238472e+16,2025-07-12 15:00:00
49.19,-123.05,1.0774011765965976e+16,2025-07-12 15:00:00
49.19,-123.03,1.1988758903745334e+16,2025-07-12 15:00:00
49.19,-123.01,1.3372487958486392e+16,2025-07-12 15:00:00
49.19,-122.99,1.3288465173337556e+16,2025-07-12 15:00:00
49.19,-122.97,1.3204281500449554e+16,2025-07-12 15:00:00
49.19,-122.95,1.5987605513257758e+16,2025-07-12 15:00:00
49.19,-122.93,1.890528634039241e+16,2025-07-12 15:00:00
49.19,-122.91,2.0234723138246396e+16,2025-07-12 15:00:00
49.21,-123.29,6976169589564152.0,2025-07-12 15:00:00
49.21,-123.27,6984149213156834.0,2025-07-12 15:00:00
49.21,-123.25,7054022452230570.0,2025-07-12 15:00:00
49.21,-123.23,7133653992992145.0,2025-07-12 15:00:00
49.21,-123.21,8011683371447247.0,2025-07-12 15:00:00
49.21,-123.19,8398472444285862.0,2025-07-12 15:00:00
49.21,-123.17,8284783209495834.0,2025-07-12 15:00:00
49.21,-123.15,8170881762819245.0,2025-07-12 15:00:00
49.21,-123.13,9476871537860804.0,2025-07-12 15:00:00
49.21,-123.11,1.0533029632775288e+16,2025-07-12 15:00:00
49.21,-123.09,1.0523004326886498e+16,2025-07-12 15:00:00
49.21,-123.07,1.0523004326886498e+16,2025-07-12 15:00:00
49.21,-123.05,1.1161327805568426e+16,2025-07-12 15:00:00
49.21,-123.03,1.2498588215132646e+16,2025-07-12 15:00:00
49.21,-123.01,1.2083614467079244e+16,2025-07-12 15:00:00
49.21,-122.99,1.1619837296154614e+16,2025-07-12 15:00:00
49.21,-122.97,1.2236068026808668e+16,2025-07-12 15:00:00
49.21,-122.95,2.0410532667864644e+16,2025-07-12 15:00:00
49.21,-122.93,2.0645460518955504e+16,2025-07-12 15:00:00
49.21,-122.91,1.999662415800325e+16,2025-07-12 15:00:00
49.23,-123.29,7585588981043708.0,2025-07-12 15:00:00
49.23,-123.27,7782793301490676.0,2025-07-12 15:00:00
49.23,-123.25,8029657705556633.0,2025-07-12 15:00:00
49.23,-123.23,7685523956211213.0,2025-07-12 15:00:00
49.23,-123.21,7741073039930058.0,2025-07-12 15:00:00
49.23,-123.19,7695941967306493.0,2025-07-12 15:00:00
49.23,-123.17,7650732511754464.0,2025-07-12 15:00:00
49.23,-123.15,9213105781360332.0,2025-07-12 15:00:00
49.23,-123.13,1.1520142034552214e+16,2025-07-12 15:00:00
49.23,-123.11,1.164576388501383e+16,2025-07-12 15:00:00
49.23,-123.09,1.177418036692441e+16,2025-07-12 15:00:00
49.23,-123.07,1.093727657076616e+16,2025-07-12 15:00:00
49.23,-123.05,7107862660747694.0,2025-07-12 15:00:00
49.23,-123.03,6572734142521347.0,2025-07-12 15:00:00
49.23,-123.01,6546317551590379.0,2025-07-12 15:00:00
49.23,-122.99,6943667754828400.0,2025-07-12 15:00:00
49.23,-122.97,1.3211011309021612e+16,2025-07-12 15:00:00
49.23,-122.95,1.4402054268226102e+16,2025-07-12 15:00:00
49.23,-122.93,1.4067953967889452e+16,2025-07-12 15:00:00
49.23,-122.91,1.3713490951353322e+16,2025-07-12 15:00:00
49.25,-123.29,1.0856646350353722e+16,2025-07-12 15:00:00
49.25,-123.27,1.091825092427396e+16,2025-07-12 15:00:00
49.25,-123.25,9176194842578968.0,2025-07-12 15:00:00
49.25,-123.23,7370565614997178.0,2025-07-12 15:00:00
49.25,-123.21,7306976817722793.0,2025-07-12 15:00:00
49.25,-123.19,6994870288400521.0,2025-07-12 15:00:00
49.25,-123.17,7596247673664311.0,2025-07-12 15:00:00
49.25,-123.15,1.0634880851482006e+16,2025-07-12 15:00:00
49.25,-123.13,1.0335010378365504e+16,2025-07-12 15:00:00
49.25,-123.11,9915434195428844.0,2025-07-12 15:00:00
49.25,-123.09,9962216667615894.0,2025-07-12 15:00:00
49.25,-123.07,1.0416527132363536e+16,2025-07-12 15:00:00
49.25,-123.05,1.0204141296040034e+16,2025-07-12 15:00:00
49.25,-123.03,1.066195403632005e+16,2025-07-12 15:00:00
49.25,-123.01,1.1093770155948368e+16,2025-07-12 15:00:00
49.25,-122.99,1.0323408824561352e+16,2025-07-12 15:00:00
49.25,-122.97,1.0372247587588798e+16,2025-07-12 15:00:00
49.25,-122.95,1.0137233987319056e+16,2025-07-12 15:00:00
49.25,-122.93,1.0129603824678092e+16,2025-07-12 15:00:00
49.25,-122.91,8657005223548929.0,2025-07-12 15:00:00
49.27,-123.29,1.3751428322585226e+16,2025-07-12 15:00:00
49.27,-123.27,1.0176839069240774e+16,2025-07-12 15:00:00
49.27,-123.25,3809574897060951.0,2025-07-12 15:00:00
49.27,-123.23,3461086230185390.5,2025-07-12 15:00:00
49.27,-123.21,3188048258498846.0,2025-07-12 15:00:00
49.27,-123.19,3590995917308717.0,2025-07-12 15:00:00
49.27,-123.17,6542187559524934.0,2025-07-12 15:00:00
49.27,-123.15,6811155430327479.0,2025-07-12 15:00:00
49.27,-123.13,6925621592786159.0,2025-07-12 15:00:00
49.27,-123.11,7228150524931683.0,2025-07-12 15:00:00
49.27,-123.09,1.0332248512533678e+16,2025-07-12 15:00:00
49.27,-123.07,1.12653778870287e+16,2025-07-12 15:00:00
49.27,-123.05,1.0830832154063244e+16,2025-07-12 15:00:00
49.27,-123.03,1.0395502418199932e+16,2025-07-12 15:00:00
49.27,-123.01,8474678726104808.0,2025-07-12 15:00:00
49.27,-122.99,6821545719946635.0,2025-07-12 15:00:00
49.27,-122.97,6336827690583636.0,2025-07-12 15:00:00
49.27,-122.95,5851287064936698.0,2025-07-12 15:00:00
49.27,-122.93,5192836517528371.0,2025-07-12 15:00:00
49.27,-122.91,4311814766847370.5,2025-07-12 15:00:00
49.29,-123.29,1.263363697908474e+16,2025-07-12 15:00:00
49.29,-123.27,5453302455216757.0,2025-07-12 15:00:00
49.29,-123.25,5307257520440771.0,2025-07-12 15:00:00
49.29,-123.23,5605384658900805.0,2025-07-12 15:00:00
49.29,-123.21,6053224978461492.0,2025-07-12 15:00:00
49.29,-123.19,9376066455829324.0,2025-07-12 15:00:00
49.29,-123.17,1.0259670985204508e+16,2025-07-12 15:00:00
49.29,-123.15,1.0572956766530604e+16,2025-07-12 15:00:00
49.29,-123.13,1.0764408405937178e+16,2025-07-12 15:00:00
49.29,-123.11,8570118594597055.0,2025-07-12 15:00:00
49.29,-123.09,7222028938216486.0,2025-07-12 15:00:00
49.29,-123.07,7222028938216486.0,2025-07-12 15:00:00
49.29,-123.05,7358858805254079.0,2025-07-12 15:00:00
49.29,-123.03,6609375321698207.0,2025-07-12 15:00:00
49.29,-123.01,5186050602039585.0,2025-07-12 15:00:00
49.29,-122.99,5440946490503600.0,2025-07-12 15:00:00
49.29,-122.97,5697739625889325.0,2025-07-12 15:00:00
49.29,-122.95,6111882940365066.0,2025-07-12 15:00:00
49.29,-122.93,6321685058813150.0,2025-07-12 15:00:00
49.29,-122.91,6567078297472793.0,2025-07-12 15:00:00
49.31,-123.29,7624924724143144.0,2025-07-12 15:00:00
49.31,-123.27,7138432772058344.0,2025-07-12 15:00:00
49.31,-123.25,7188013816950030.0,2025-07-12 15:00:00
49.31,-123.23,7245388341628418.0,2025-07-12 15:00:00
49.31,-123.21,9132644303751762.0,2025-07-12 15:00:00
49.31,-123.19,1.0060898540873908e+16,2025-07-12 15:00:00
49.31,-123.17,9950561977287208.0,2025-07-12 15:00:00
49.31,-123.15,9840015740267330.0,2025-07-12 15:00:00
49.31,-123.13,1.1956144319736308e+16,2025-07-12 15:00:00
49.31,-123.11,1.3385327211924286e+16,2025-07-12 15:00:00
49.31,-123.09,1.4000811319864908e+16,2025-07-12 15:00:00
49.31,-123.07,1.4617459808913402e+16,2025-07-12 15:00:00
49.31,-123.05,1.3403109613413348e+16,2025-07-12 15:00:00
49.31,-123.03,7459712135640827.0,2025-07-12 15:00:00
49.31,-123.01,7305182834891407.0,2025-07-12 15:00:00
49.31,-122.99,7612416192562555.0,2025-07-12 15:00:00
49.31,-122.97,7746422096897987.0,2025-07-12 15:00:00
49.31,-122.95,7637539597060990.0,2025-07-12 15:00:00
49.31,-122.93,7539182305192081.0,2025-07-12 15:00:00
49.31,-122.91,7292841319642174.0,2025-07-12 15:00:00
49.33,-123.29,7657237864332745.0,2025-07-12 15:00:00
49.33,-123.27,7657237864332745.0,2025-07-12 15:00:00
49.33,-123.25,7636258696336360.0,2025-07-12 15:00:00
49.33,-123.23,8311409980359748.0,2025-07-12 15:00:00
49.33,-123.21,8833619193830113.0,2025-07-12 15:00:00
49.33,-123.19,8587420516728997.0,2025-07-12 15:00:00
49.33,-123.17,8340780332264512.0,2025-07-12 15:00:00
49.33,-123.15,8337140358313092.0,2025-07-12 15:00:00
49.33,-123.13,1.043179955341746e+16,2025-07-12 15:00:00
49.33,-123.11,9672027532140362.0,2025-07-12 15:00:00
49.33,-123.09,8853452578521059.0,2025-07-12 15:00:00
49.33,-123.07,8787038545489102.0,2025-07-12 15:00:00
49.33,-123.05,1.2468290550329948e+16,2025-07-12 15:00:00
49.33,-123.03,1.259696483165822e+16,2025-07-12 15:00:00
49.33,-123.01,1.3015964557540744e+16,2025-07-12 15:00:00
49.33,-122.99,1.3056480164648138e+16,2025-07-12 15:00:00
49.33,-122.97,7285064199843232.0,2025-07-12 15:00:00
49.33,-122.95,4989627458316347.0,2025-07-12 15:00:00
49.33,-122.93,4989627458316347.0,2025-07-12 15:00:00
49.33,-122.91,4989627458316347.0,2025-07-12 15:00:00
49.35,-123.29,6444633022483741.0,2025-07-12 15:00:00
49.35,-123.27,6323840060672709.0,2025-07-12 15:00:00
49.35,-123.25,6276781952657169.0,2025-07-12 15:00:00
49.35,-123.23,6360236310886225.0,2025-07-12 15:00:00
49.35,-123.21,6046518543986028.0,2025-07-12 15:00:00
49.35,-123.19,5522405161701662.0,2025-07-12 15:00:00
49.35,-123.17,5066801397717896.0,2025-07-12 15:00:00
49.35,-123.15,4651516028664402.0,2025-07-12 15:00:00
49.35,-123.13,4435469001038004.5,2025-07-12 15:00:00
49.35,-123.11,4335562381600937.5,2025-07-12 15:00:00
49.35,-123.09,4305772605957634.5,2025-07-12 15:00:00
49.35,-123.07,7652585155901545.0,2025-07-12 15:00:00
49.35,-123.05,8726436064276794.0,2025-07-12 15:00:00
49.35,-123.03,8177254504814346.0,2025-07-12 15:00:00
49.35,-123.01,7627070052692830.0,2025-07-12 15:00:00
49.35,-122.99,4511842029234106.0,2025-07-12 15:00:00
49.35,-122.97,1870297996988430.8,2025-07-12 15:00:00
49.35,-122.95,1767835537089132.8,2025-07-12 15:00:00
49.35,-122.93,1664877286559468.8,2025-07-12 15:00:00
49.35,-122.91,2212909452046796.2,2025-07-12 15:00:00
49.15,-123.29,6406927931748087.0,2025-07-12 16:00:00
49.15,-123.27,6478141198786386.0,2025-07-12 16:00:00
49.15,-123.25,5124850779526298.0,2025-07-12 16:00:00
49.15,-123.23,5315805424410968.0,2025-07-12 16:00:00
49.15,-123.21,5732614919699305.0,2025-07-12 16:00:00
49.15,-123.19,6166643704797421.0,2025-07-12 16:00:00
49.15,-123.17,6631481149288857.0,2025-07-12 16:00:00
49.15,-123.15,6852355043954660.0,2025-07-12 16:00:00
49.15,-123.13,6862079378873735.0,2025-07-12 16:00:00
49.15,-123.11,6874590164478779.0,2025-07-12 16:00:00
49.15,-123.09,7766293640305249.0,2025-07-12 16:00:00
49.15,-123.07,8020300875370088.0,2025-07-12 16:00:00
49.15,-123.05,7847777545205239.0,2025-07-12 16:00:00
49.15,-123.03,7674921659000761.0,2025-07-12 16:00:00
49.15,-123.01,7023212470705926.0,2025-07-12 16:00:00
49.15,-122.99,6208763193239448.0,2025-07-12 16:00:00
49.15,-122.97,6130903770212663.0,2025-07-12 16:00:00
49.15,-122.95,6052903754061993.0,2025-07-12 16:00:00
49.15,-122.93,5905411283184798.0,2025-07-12 16:00:00
49.15,-122.91,5652320071118596.0,2025-07-12 16:00:00
49.17,-123.29,5724235518584190.0,2025-07-12 16:00:00
49.17,-123.27,6415471205028058.0,2025-07-12 16:00:00
49.17,-123.25,6418500904460199.0,2025-07-12 16:00:00
49.17,-123.23,6357672257315233.0,2025-07-12 16:00:00
49.17,-123.21,6339700058939167.0,2025-07-12 16:00:00
49.17,-123.19,7528860716802712.0,2025-07-12 16:00:00
49.17,-123.17,7820637591863406.0,2025-07-12 16:00:00
49.17,-123.15,7933523312447148.0,2025-07-12 16:00:00
49.17,-123.13,8046624036049421.0,2025-07-12 16:00:00
49.17,-123.11,6932537883861416.0,2025-07-12 16:00:00
49.17,-123.09,5971348411133846.0,2025-07-12 16:00:00
49.17,-123.07,5962005185886082.0,2025-07-12 16:00:00
49.17,-123.05,5962005185886082.0,2025-07-12 16:00:00
49.17,-123.03,5845048281231674.0,2025-07-12 16:00:00
49.17,-123.01,5621287927854197.0,2025-07-12 16:00:00
49.17,-122.99,5651241109171644.0,2025-07-12 16:00:00
49.17,-122.97,5686435618682548.0,2025-07-12 16:00:00
49.17,-122.95,6908533499072767.0,2025-07-12 16:00:00
49.17,-122.93,9383340582709662.0,2025-07-12 16:00:00
49.17,-122.91,1.0311664308954968e+16,2025-07-12 16:00:00
49.19,-123.29,5313207633264227.0,2025-07-12 16:00:00
49.19,-123.27,5993358211065027.0,2025-07-12 16:00:00
49.19,-123.25,6247346237444218.0,2025-07-12 16:00:00
49.19,-123.23,6514020528884192.0,2025-07-12 16:00:00
49.19,-123.21,7981855211826663.0,2025-07-12 16:00:00
49.19,-123.19,9195614189132744.0,2025-07-12 16:00:00
49.19,-123.17,9424905018503170.0,2025-07-12 16:00:00
49.19,-123.15,9654633291898654.0,2025-07-12 16:00:00
49.19,-123.13,9016998648529810.0,2025-07-12 16:00:00
49.19,-123.11,7791133648909867.0,2025-07-12 16:00:00
49.19,-123.09,8004096391114478.0,2025-07-12 16:00:00
49.19,-123.07,8220948553207116.0,2025-07-12 16:00:00
49.19,-123.05,7914388932102120.0,2025-07-12 16:00:00
49.19,-123.03,6127998072008910.0,2025-07-12 16:00:00
49.19,-123.01,6071160058677142.0,2025-07-12 16:00:00
49.19,-122.99,6074138484868035.0,2025-07-12 16:00:00
49.19,-122.97,6717601319799180.0,2025-07-12 16:00:00
49.19,-122.95,1.5592291090779494e+16,2025-07-12 16:00:00
49.19,-122.93,1.6616453952614016e+16,2025-07-12 16:00:00
